Card 180: 46 83 13 25 75 27  5 42  6 95 | 13 25  2 54 66 57  5 61 48 81 95 27 64 70 63 83 46 99 75 84 24 42 31  6 11
Card 181: 18 49 34 55 21 13 78 73 35 80 | 77 20 58 75 53 42 72 39 30 59 11 48 62  3 27 17 90 10 56 63  1 94 74 69 41
Card 182: 50 77 56 95 52 83 39 59 31 24 | 39  2 52 91 19 90 95 31 88 54 71 83 47 72 56 85 43 77 63 15 50  5 59 24 33
Card 183: 33 94 68 47 20 12 41 11 95 51 | 66 17 29 21 50  5 19 46 30 51 82 62 49 59 25 72 36 37 14 65 67 44 31 24 27
Card 184: 33 20 54 48  3 73 15 59 27 74 | 83 59 63 20 24 18 27  4 95 33  2 84  9 13  3 56 30  8 54 73 80 74  1 15 48
Card 185: 33 13 39 14 18 54 94 35 19 45 | 35 33 63 50 44 34 83  6  7 71 23 59 19 51 29 17 12  5 80 98 15 21 46 42 97
Card 186: 53 42 94 79 25 85 70 81 84 64 | 60 66 53 79 25 68 52 13 10 70 94 42 64 84 55 99 22 85 81  7 93 26 76 30 58
Card 187: 55 39 25 83 62 20 15  3 60 53 | 39 88 68  3 92 60 25 18 46 40 81 12  1 53 83 15 55 21 62 35 82 52 58 24 41
Card 188: 38 45 98 47 49 23 74  5 33  2 | 77 75 45  2 69 13 48 43 23 33 38 59 78 25 57 27 93 70 51  5 97 58 71 94 72
Card 189: 46 94 26 36 25 59  5 28 81 44 | 46 28  9  6 36 60  3 23 10 44 85 61 59  2 99 15 42 47 81  5 11 25 12 26 94
Card 190: 17 26 94 50 43 18 52 97 45 19 | 56 13 53 88 17 14 76 79 78 39 25 28 37 41 77 67 66 31 96 15 38 51 42  1 23
Card 191: 35 14 42 56 63 82 18  5 51 20 | 97 66 75 22 59 67 56 79 81 35 26  8 84 62 77  6 38 72 36  5 16 73 12 98 33
Card 192:  2 66 23 90 87 53 63 89 80 30 | 60 83 49 81 17 75 58 19 12  3 26 85  6 89 74 57 55 61 56 41 79 91 59 27 96
Card 193: 29 91  7 78 39 34 69 32 81 56 |  5 28 34 12 62 85 31 50 22 55 29 32 91 63 11  2  7  8 98 19 15 90 56 97 66
Card 194: 33 39 63 20 34 51 36 52 11 87 | 98 51 78 43 93 19 36 26 79 28 87 68 70 10 57 82 89 63 91 58 48 30 22 41  2
Card 195: 81 52 44 89 35 22 17 87 64 99 | 18 16 95 32 39 15  7 70 21 25 72 55 88 80 13 96 81 46 92 33 58 99 57 45 24
Card 196: 66 76 14 62 42 89 60 70 37 35 | 25 49 97 34 42 60 91 68 40 50  6 17 63 93 27 57 62 44 48 29  9 46 94 88 87
Card 197: 62 33 96 37 22 14 49 27 39  6 | 94 97 85  5 57 48 64 38  8 71 79 19 65 82 50 78 52 13 92 62 72 27 28 21 80
Card 198: 69 41 63 28  9 10  3 64 87 57 | 19 78 88 38 29 54 93 76 22 36 86 20 61 53 66  4 77 67 85 11 27 94 43 74 90
Card 199: 88 39 24 36 67 97 72  9 13 30 | 17 12 16 38 89 64 99 96 79 84 81 11 90 21 76 91 78 42 50 18 48 62 58 59 63
